query_id	subject_id	identity	alignment_length	mismatches	gap_opens	q_start	q_end	s_start	s_end	evalue	bit_score
VFDB|VFG000362	VFDB|VFG001822	27.649	387	259	9	523	890	69	453	6.49e-22	101
VFDB|VFG000362	PATRIC_VF|Rv2381c	27.649	387	259	9	523	890	69	453	6.49e-22	101
VFDB|VFG000363	VFDB|VFG000363	100	2035	0	0	1	2035	1	2035	0	4156
VFDB|VFG000363	VFDB|VFG000166	42.084	979	541	13	37	1007	31	991	0	644
VFDB|VFG000363	VFDB|VFG000166	36.546	498	297	10	1429	1912	36	528	2.62e-65	243
VFDB|VFG000363	VFDB|VFG001403	37.617	1066	610	16	24	1077	11	1033	0	635
VFDB|VFG000363	VFDB|VFG001403	30.97	536	334	15	1431	1941	31	555	1.5e-45	178
VFDB|VFG000363	PATRIC_VF|Rv2383c	37.617	1066	610	16	24	1077	11	1033	0	635
VFDB|VFG000363	PATRIC_VF|Rv2383c	30.97	536	334	15	1431	1941	31	555	1.5e-45	178
VFDB|VFG000363	VFDB|VFG000165	33.24	1432	848	30	98	1451	53	1454	0	604
VFDB|VFG000363	VFDB|VFG000165	38.161	435	252	9	1489	1909	62	493	5.92e-70	258
VFDB|VFG000363	VFDB|VFG000362	35.664	572	326	18	1363	1899	1770	2334	2.67e-72	267
VFDB|VFG000363	VFDB|VFG000362	32.882	517	328	11	24	527	1824	2334	1.12e-60	229
VFDB|VFG000363	VFDB|VFG016041	29.054	888	577	21	155	1010	89	955	5.9e-70	259
VFDB|VFG000363	VFDB|VFG016041	28.018	903	572	26	149	1010	2617	3482	1.21e-59	226
VFDB|VFG000363	VFDB|VFG016041	27.527	821	513	23	236	1012	4209	4991	7.33e-47	184
VFDB|VFG000363	VFDB|VFG016041	33.406	461	273	14	563	1005	1985	2429	7.05e-41	164
VFDB|VFG000363	VFDB|VFG016041	27.816	586	357	20	1352	1904	962	1514	1.15e-28	124
VFDB|VFG000363	VFDB|VFG016041	25.952	578	390	15	1351	1905	2442	3004	1.5e-28	123
VFDB|VFG000363	VFDB|VFG000161	28.414	908	564	29	150	1005	1143	2016	4.5e-62	233
VFDB|VFG000363	VFDB|VFG000161	27.655	904	569	24	155	1005	84	955	2.11e-58	221
VFDB|VFG000363	VFDB|VFG000161	27.133	586	390	21	1328	1890	943	1514	1.84e-29	126
VFDB|VFG000363	VFDB|VFG016038	27.094	1015	643	32	44	1007	1016	1984	9.25e-57	216
VFDB|VFG000363	VFDB|VFG016038	27.707	942	578	32	150	1033	52	948	1.37e-50	195
VFDB|VFG000363	VFDB|VFG016038	27.087	587	363	23	1351	1900	938	1496	1.32e-29	126
VFDB|VFG000363	VFDB|VFG000930	31.048	496	314	8	530	1007	427	912	4.7e-55	209
VFDB|VFG000363	VFDB|VFG001821	28.129	711	452	18	319	1006	196	870	2.06e-51	197
VFDB|VFG000363	PATRIC_VF|Rv2380c	28.129	711	452	18	319	1006	196	870	2.06e-51	197
VFDB|VFG000363	VFDB|VFG016058	26.674	911	573	30	150	1004	1763	2634	1.46e-50	196
VFDB|VFG000363	VFDB|VFG016058	25.235	959	610	28	115	1006	3251	4169	9.6e-49	189
VFDB|VFG000363	VFDB|VFG016058	31.102	508	324	10	498	991	1061	1556	2.18e-45	179
VFDB|VFG000363	VFDB|VFG016058	28.062	645	370	29	1321	1912	2621	3224	5.85e-28	121
VFDB|VFG000363	PATRIC_VF|Rv0101	33.974	468	272	12	548	1003	1479	1921	1.05e-47	186
VFDB|VFG000363	VFDB|VFG001820	26.872	908	544	32	150	1004	61	901	2.78e-41	164
VFDB|VFG000363	PATRIC_VF|Rv2379c	26.872	908	544	32	150	1004	61	901	2.78e-41	164
VFDB|VFG000363	PATRIC_VF|lmo0974	29.545	396	260	9	630	1011	68	458	2.35e-36	143
VFDB|VFG000364	VFDB|VFG000364	100	319	0	0	1	319	1	319	0	665
VFDB|VFG000365	VFDB|VFG000365	100	600	0	0	1	600	1	600	0	1213
VFDB|VFG000365	VFDB|VFG000366	34.271	569	361	7	25	589	31	590	1.91e-87	281
VFDB|VFG000365	VFDB|VFG009570	36.534	479	290	7	111	583	378	848	1.32e-81	271
VFDB|VFG000365	PATRIC_VF|Rv1348	36.534	479	290	7	111	583	378	848	1.32e-81	271
VFDB|VFG000365	VFDB|VFG007023	40.541	296	175	1	286	581	418	712	2.76e-65	224
VFDB|VFG000365	VFDB|VFG013248	29.46	611	355	13	4	575	7	580	8.3e-65	220
VFDB|VFG000365	VFDB|VFG001269	33.868	499	301	13	90	575	221	703	1.54e-62	216
VFDB|VFG000365	VFDB|VFG000907	37.383	321	188	4	264	577	389	703	1.52e-59	208
VFDB|VFG000365	VFDB|VFG000841	37.342	316	195	3	264	577	389	703	2e-58	205
VFDB|VFG000365	VFDB|VFG009579	33.26	454	281	10	142	585	133	574	1.45e-52	186
VFDB|VFG000365	PATRIC_VF|Rv1349	33.26	454	281	10	142	585	133	574	1.45e-52	186
VFDB|VFG000365	PATRIC_VF|Rv1272c	30.346	491	311	8	99	575	155	628	5.38e-51	183
VFDB|VFG000365	VFDB|VFG001267	29.534	579	381	10	16	583	5	567	9.14e-49	176
VFDB|VFG000365	VFDB|VFG012509	31.304	460	298	9	127	577	775	1225	5.89e-48	178
VFDB|VFG000365	VFDB|VFG012509	27.419	496	318	12	95	568	122	597	1.12e-41	159
VFDB|VFG000365	PATRIC_VF|APECO1_O1CoBM140	31.087	460	299	9	127	577	791	1241	3.97e-47	175
VFDB|VFG000365	PATRIC_VF|APECO1_O1CoBM140	27.237	503	324	12	95	575	138	620	1.71e-41	158
VFDB|VFG000365	VFDB|VFG001266	38.989	277	164	2	299	572	282	556	1.5e-42	158
VFDB|VFG000365	VFDB|VFG002176	24.201	438	300	10	166	591	297	714	1.31e-26	112
VFDB|VFG000366	VFDB|VFG000366	100	600	0	0	1	600	1	600	0	1212
VFDB|VFG000366	VFDB|VFG000365	35.593	531	327	7	69	590	65	589	2.42e-85	275
VFDB|VFG000366	VFDB|VFG009579	32.47	579	357	14	26	587	14	575	1.28e-70	236
VFDB|VFG000366	PATRIC_VF|Rv1349	32.47	579	357	14	26	587	14	575	1.28e-70	236
VFDB|VFG000366	VFDB|VFG013248	33.063	493	309	8	103	583	104	587	2.55e-70	235
VFDB|VFG000366	PATRIC_VF|Rv1272c	34.082	490	297	9	103	579	155	631	3.75e-65	222
VFDB|VFG000366	VFDB|VFG000841	32.874	508	300	12	96	580	216	705	2.24e-60	211
VFDB|VFG000366	VFDB|VFG000907	30.12	581	338	19	36	580	157	705	1.55e-59	208
VFDB|VFG000366	VFDB|VFG007023	36.81	326	189	4	266	580	391	710	5.19e-58	204
VFDB|VFG000366	VFDB|VFG009570	33.566	429	268	7	166	585	429	849	2.12e-56	201
VFDB|VFG000366	PATRIC_VF|Rv1348	33.566	429	268	7	166	585	429	849	2.12e-56	201
VFDB|VFG000366	VFDB|VFG001269	30.686	554	367	7	37	580	161	707	9.27e-56	198
VFDB|VFG000366	VFDB|VFG012509	30.317	442	291	7	152	583	796	1230	3.78e-48	178
VFDB|VFG000366	VFDB|VFG012509	28.516	512	331	12	90	576	103	604	2.91e-42	160
VFDB|VFG000366	PATRIC_VF|APECO1_O1CoBM140	30.09	442	292	7	152	583	812	1246	1.17e-47	177
VFDB|VFG000366	PATRIC_VF|APECO1_O1CoBM140	28.516	512	331	12	90	576	119	620	1.77e-42	161
VFDB|VFG000366	VFDB|VFG001266	39.928	278	164	2	297	573	281	556	1.08e-42	159
VFDB|VFG000366	VFDB|VFG001267	36.667	270	168	2	316	585	302	568	5.59e-38	145
VFDB|VFG000366	VFDB|VFG002176	28.037	321	208	7	273	580	397	707	1.46e-31	127
VFDB|VFG000367	VFDB|VFG000367	100	426	0	0	1	426	1	426	0	833
VFDB|VFG000368	VFDB|VFG000368	100	434	0	0	1	434	1	434	0	899
VFDB|VFG000368	VFDB|VFG009561	37.143	420	253	6	20	433	33	447	1.9e-80	253
VFDB|VFG000372	VFDB|VFG000372	100	130	0	0	1	130	1	130	1.88e-94	265
VFDB|VFG000373	VFDB|VFG000373	100	219	0	0	1	219	1	219	6.63e-162	443
VFDB|VFG000374	VFDB|VFG000374	100	182	0	0	1	182	1	182	2.8e-136	375
VFDB|VFG000375	VFDB|VFG000375	100	322	0	0	1	322	1	322	0	674
VFDB|VFG000376	VFDB|VFG000376	100	132	0	0	1	132	1	132	2.58e-97	273
VFDB|VFG000377	VFDB|VFG000377	100	409	0	0	1	409	1	409	0	791
VFDB|VFG000377	PATRIC_VF|STM14_928	32.578	353	179	15	24	362	131	438	2.2e-32	126
VFDB|VFG000377	VFDB|VFG000469	32.578	353	179	15	24	362	131	438	3.06e-32	126
VFDB|VFG000377	VFDB|VFG042216	36.614	254	151	7	30	277	153	402	3.95e-31	122
VFDB|VFG000377	VFDB|VFG000468	32.845	341	176	7	34	353	164	472	1.18e-29	118
VFDB|VFG000377	VFDB|VFG000468	36.471	255	153	5	157	406	205	455	1.08e-26	109
VFDB|VFG000377	VFDB|VFG002041	34.926	272	144	6	32	301	20	260	4.76e-28	113
VFDB|VFG000377	PATRIC_VF|CP0078	34.926	272	144	6	32	301	20	260	4.76e-28	113
VFDB|VFG000377	VFDB|VFG012838	38.696	230	110	8	19	224	22	244	1.25e-26	108
VFDB|VFG000377	VFDB|VFG012841	38.039	255	126	8	21	274	17	240	1.66e-25	105
VFDB|VFG000377	VFDB|VFG012833	38.278	209	101	6	39	224	41	244	1.81e-25	105
VFDB|VFG000378	VFDB|VFG000378	100	306	0	0	1	306	1	306	0	619
VFDB|VFG000378	VFDB|VFG000204	40.959	271	151	2	43	306	27	295	1.51e-63	200
VFDB|VFG000379	VFDB|VFG000379	100	401	0	0	1	401	1	401	0	802
VFDB|VFG000379	VFDB|VFG000203	42.857	357	182	4	49	401	52	390	9.5e-84	258
VFDB|VFG000379	VFDB|VFG007147	35.933	359	207	6	50	401	57	399	6.02e-53	178
VFDB|VFG000380	VFDB|VFG000380	100	168	0	0	1	168	1	168	2.53e-125	346
VFDB|VFG000380	VFDB|VFG000202	58.282	163	68	0	1	163	1	163	1.22e-66	198
VFDB|VFG000380	VFDB|VFG007148	49.367	158	77	1	4	158	3	160	3.75e-52	161
VFDB|VFG000381	VFDB|VFG000381	100	326	0	0	1	326	1	326	0	668
VFDB|VFG000381	VFDB|VFG000201	45.815	227	111	5	97	320	74	291	3.9e-59	189
VFDB|VFG000381	VFDB|VFG007149	32.618	233	137	4	88	320	392	604	5.97e-26	105
VFDB|VFG000382	VFDB|VFG000382	100	95	0	0	1	95	1	95	1.62e-67	194
VFDB|VFG000383	VFDB|VFG000383	100	146	0	0	1	146	1	146	1.3e-108	302
VFDB|VFG000383	VFDB|VFG000199	52.113	142	66	1	1	142	1	140	7.31e-47	146
VFDB|VFG000384	VFDB|VFG000384	100	704	0	0	1	704	1	704	0	1412
VFDB|VFG000384	VFDB|VFG007152	73.894	701	181	2	6	704	8	708	0	1061
VFDB|VFG000384	VFDB|VFG000198	79.685	699	139	2	9	704	8	706	0	1034
VFDB|VFG000384	VFDB|VFG000064	58.526	692	275	4	14	704	19	699	0	837
VFDB|VFG000384	VFDB|VFG002126	45.455	704	358	6	9	702	18	705	0	619
VFDB|VFG000384	VFDB|VFG000813	42.411	705	339	11	16	702	15	670	0	542
VFDB|VFG000384	VFDB|VFG000557	41.931	694	385	8	6	696	3	681	0	534
VFDB|VFG000384	PATRIC_VF|STM14_3495	41.931	694	385	8	6	696	3	681	0	534
VFDB|VFG000384	PATRIC_VF|SL1344_2875	41.931	694	385	8	6	696	3	681	0	534
VFDB|VFG000384	PATRIC_VF|STM2896	41.931	694	385	8	6	696	3	681	0	534
VFDB|VFG000384	PATRIC_VF|STMUK_2885	41.931	694	385	8	6	696	3	681	0	534
VFDB|VFG000384	VFDB|VFG000514	40.432	695	367	8	7	697	13	664	1.86e-174	512
VFDB|VFG000384	PATRIC_VF|STM14_1710	40.432	695	367	8	7	697	13	664	1.86e-174	512
VFDB|VFG000384	PATRIC_VF|STM1414	40.432	695	367	8	7	697	13	664	1.86e-174	512
VFDB|VFG000384	PATRIC_VF|SEN1631	40.432	695	367	8	7	697	13	664	1.86e-174	512
VFDB|VFG000384	VFDB|VFG001006	39.658	701	398	7	8	702	5	686	3.78e-174	511
VFDB|VFG000384	PATRIC_VF|CP0147	39.658	701	398	7	8	702	5	686	3.78e-174	511
VFDB|VFG000384	PATRIC_VF|t1282	40.432	695	367	8	7	697	13	664	9.51e-174	510
VFDB|VFG000384	VFDB|VFG002461	42.258	691	384	7	15	702	12	690	7.47e-163	483
VFDB|VFG000384	VFDB|VFG002522	34.985	686	415	10	22	697	27	691	7.96e-124	382
VFDB|VFG000384	VFDB|VFG001263	33.718	694	436	10	15	696	19	700	9.91e-116	361
VFDB|VFG000384	VFDB|VFG006577	34.435	726	435	14	9	704	17	731	1.36e-114	359
VFDB|VFG000384	VFDB|VFG002356	34.599	685	399	13	22	690	26	677	7.46e-112	350
VFDB|VFG000384	VFDB|VFG001916	29.972	714	455	10	16	702	25	720	7.99e-108	341
VFDB|VFG000384	VFDB|VFG002012	32.81	701	436	11	15	702	13	691	1.14e-107	340
VFDB|VFG000384	VFDB|VFG007192	46.863	271	139	2	18	286	17	284	2.39e-72	244
VFDB|VFG000385	VFDB|VFG000385	100	114	0	0	1	114	1	114	3.62e-81	230
VFDB|VFG000386	VFDB|VFG000386	100	122	0	0	1	122	1	122	5.76e-88	248
VFDB|VFG000386	VFDB|VFG000196	50	122	60	1	1	122	1	121	1.04e-32	108
VFDB|VFG000387	VFDB|VFG000387	100	123	0	0	1	123	1	123	2.04e-85	242
VFDB|VFG000387	VFDB|VFG000195	47.541	122	64	0	1	122	1	122	7.44e-37	119
VFDB|VFG000388	VFDB|VFG000388	100	92	0	0	1	92	1	92	5.38e-66	190
VFDB|VFG000389	VFDB|VFG000389	100	293	0	0	1	293	1	293	0	596
VFDB|VFG000389	VFDB|VFG000193	47.464	276	143	2	19	293	14	288	1.39e-78	238
VFDB|VFG000389	VFDB|VFG007157	34.043	282	177	4	18	293	19	297	8.05e-46	154
VFDB|VFG000390	VFDB|VFG000390	100	439	0	0	1	439	1	439	0	890
VFDB|VFG000390	VFDB|VFG000192	83.178	428	72	0	11	438	12	439	0	719
VFDB|VFG000390	VFDB|VFG007158	80.048	421	84	0	15	435	15	435	0	686
VFDB|VFG000390	VFDB|VFG000048	68.039	413	130	1	21	431	21	433	0	573
VFDB|VFG000390	VFDB|VFG002144	54.61	423	187	3	19	437	19	440	8.88e-159	453
VFDB|VFG000390	VFDB|VFG000515	56.11	401	171	3	25	425	23	418	9.01e-147	422
VFDB|VFG000390	PATRIC_VF|SL1344_1349	56.11	401	171	3	25	425	23	418	9.01e-147	422
VFDB|VFG000390	PATRIC_VF|E2348C_3948	50.483	414	193	5	25	434	36	441	2.53e-142	411
VFDB|VFG000390	VFDB|VFG000812	50.483	414	193	5	25	434	36	441	8.02e-142	410
VFDB|VFG000390	PATRIC_VF|Z5119	50.483	414	193	5	25	434	36	441	8.02e-142	410
VFDB|VFG000390	VFDB|VFG043340	48.434	415	211	2	25	437	28	441	1.52e-129	379
VFDB|VFG000390	VFDB|VFG000555	46.445	422	214	4	19	432	5	422	3.66e-126	370
VFDB|VFG000390	PATRIC_VF|STM2894	46.445	422	214	4	19	432	5	422	3.66e-126	370
VFDB|VFG000390	PATRIC_VF|SL1344_2873	46.445	422	214	4	19	432	5	422	3.66e-126	370
VFDB|VFG000390	PATRIC_VF|STMUK_2883	46.445	422	214	4	19	432	5	422	3.66e-126	370
VFDB|VFG000390	VFDB|VFG001896	45.035	433	231	5	9	437	4	433	3.42e-125	368
VFDB|VFG000390	VFDB|VFG001254	45.823	419	223	2	23	437	27	445	4.18e-121	357
VFDB|VFG000390	VFDB|VFG002459	45.735	422	223	3	19	434	9	430	2.15e-119	352
VFDB|VFG000390	VFDB|VFG006672	45.169	414	224	3	25	437	21	432	2.61e-114	340
VFDB|VFG000390	VFDB|VFG001008	42.961	412	230	3	28	434	14	425	6.03e-114	338
VFDB|VFG000390	PATRIC_VF|CP0149	42.961	412	230	3	28	434	14	425	6.03e-114	338
VFDB|VFG000390	VFDB|VFG002499	43.021	437	234	4	18	439	83	519	5.59e-111	334
VFDB|VFG000390	VFDB|VFG002331	43.649	433	234	3	15	437	8	440	1.07e-110	330
VFDB|VFG000390	VFDB|VFG007186	41.298	339	189	7	103	437	84	416	1.04e-83	260
VFDB|VFG000391	VFDB|VFG000391	100	154	0	0	1	154	1	154	1.03e-107	301
VFDB|VFG000392	VFDB|VFG000392	100	455	0	0	1	455	1	455	0	931
VFDB|VFG000393	VFDB|VFG000393	100	307	0	0	1	307	1	307	0	614
VFDB|VFG000393	VFDB|VFG000189	40.803	299	175	2	4	301	6	303	3.46e-60	192
VFDB|VFG000393	VFDB|VFG007161	28.71	310	204	7	4	298	10	317	2.64e-27	106
VFDB|VFG000394	VFDB|VFG000394	100	217	0	0	1	217	1	217	1.25e-157	432
VFDB|VFG000394	VFDB|VFG000188	79.724	217	44	0	1	217	1	217	1.49e-123	346
VFDB|VFG000394	VFDB|VFG007162	74.537	216	55	0	1	216	1	216	2.32e-117	330
VFDB|VFG000394	VFDB|VFG000519	54.167	216	97	2	2	216	1	215	1.23e-75	224
VFDB|VFG000394	PATRIC_VF|SL1344_1353	54.167	216	97	2	2	216	1	215	1.23e-75	224
VFDB|VFG000394	PATRIC_VF|STM474_1425	54.167	216	97	2	2	216	1	215	1.23e-75	224
VFDB|VFG000394	VFDB|VFG000044	55.392	204	83	3	20	215	19	222	8.21e-74	220
VFDB|VFG000394	VFDB|VFG000827	47.549	204	105	1	10	213	14	215	8.23e-64	194
VFDB|VFG000394	VFDB|VFG001012	45.714	210	111	3	7	215	4	211	2.12e-59	183
VFDB|VFG000394	VFDB|VFG002455	42.922	219	115	3	6	215	4	221	3.15e-58	181
VFDB|VFG000394	VFDB|VFG000551	46.544	217	109	2	6	215	3	219	9.29e-57	177
VFDB|VFG000394	PATRIC_VF|SL1344_2869	46.544	217	109	2	6	215	3	219	9.29e-57	177
VFDB|VFG000394	VFDB|VFG001915	45.07	213	111	2	3	215	36	242	2.24e-54	171
VFDB|VFG000394	VFDB|VFG002131	42.273	220	118	3	5	215	86	305	4.88e-50	162
VFDB|VFG000394	VFDB|VFG001259	40	215	113	5	7	216	50	253	2.7e-46	151
VFDB|VFG000394	VFDB|VFG002494	40.284	211	116	5	7	215	50	252	5.67e-46	150
VFDB|VFG000394	VFDB|VFG002338	40.476	210	115	5	8	215	25	226	3.21e-43	142
VFDB|VFG000394	VFDB|VFG002016	36.449	214	121	3	7	216	45	247	1.97e-42	141
VFDB|VFG000394	VFDB|VFG006607	39.744	156	88	3	60	215	1	150	4.03e-31	109
VFDB|VFG000395	VFDB|VFG000395	100	88	0	0	1	88	1	88	8.9e-59	172
VFDB|VFG000395	VFDB|VFG007163	69.318	88	27	0	1	88	1	88	4.57e-40	124
VFDB|VFG000395	VFDB|VFG000187	75	88	22	0	1	88	1	88	5.7e-35	112
VFDB|VFG000396	VFDB|VFG000396	100	261	0	0	1	261	1	261	0	512
VFDB|VFG000396	VFDB|VFG007164	60.581	241	94	1	1	240	1	241	1.13e-108	312
VFDB|VFG000396	VFDB|VFG000186	68.852	244	76	0	18	261	18	261	1.97e-103	298
VFDB|VFG000396	VFDB|VFG000042	35.06	251	157	3	12	261	16	261	9.23e-49	159
VFDB|VFG000396	VFDB|VFG000521	35	200	125	3	36	232	35	232	2.23e-32	117
VFDB|VFG000396	PATRIC_VF|STM474_1427	35	200	125	3	36	232	35	232	2.23e-32	117
VFDB|VFG000396	VFDB|VFG000825	34.071	226	139	5	13	233	13	233	2.04e-31	114
VFDB|VFG000397	VFDB|VFG000397	100	354	0	0	1	354	1	354	0	721
VFDB|VFG000397	VFDB|VFG007165	63.636	341	124	0	1	341	1	341	1.02e-166	466
VFDB|VFG000397	VFDB|VFG000185	66.859	347	115	0	1	347	1	347	4.31e-158	444
VFDB|VFG000397	VFDB|VFG000041	38.968	349	212	1	1	349	1	348	1.13e-86	263
VFDB|VFG000397	VFDB|VFG000522	37.047	359	204	6	3	351	2	348	5.54e-71	223
VFDB|VFG000397	PATRIC_VF|STM474_1428	37.047	359	204	6	3	351	2	348	5.54e-71	223
VFDB|VFG000397	PATRIC_VF|STM1422	37.047	359	204	6	3	351	2	348	5.54e-71	223
VFDB|VFG000397	PATRIC_VF|E2348C_3960	37.059	340	206	4	4	339	3	338	1.25e-67	214
VFDB|VFG000397	VFDB|VFG000824	37.059	340	206	4	4	339	3	338	1.89e-67	213
VFDB|VFG000397	VFDB|VFG002127	33.426	359	221	9	3	350	2	353	4.31e-61	197
VFDB|VFG000397	VFDB|VFG000548	34.77	348	210	6	1	342	1	337	3.06e-59	192
VFDB|VFG000397	PATRIC_VF|STM14_3486	34.77	348	210	6	1	342	1	337	3.06e-59	192
VFDB|VFG000397	PATRIC_VF|STM2887	34.77	348	210	6	1	342	1	337	3.06e-59	192
VFDB|VFG000397	VFDB|VFG002013	31.7	347	225	2	2	341	8	349	3.9e-56	185
VFDB|VFG000397	VFDB|VFG001900	32.958	355	222	6	1	345	1	349	6.07e-56	184
VFDB|VFG000397	VFDB|VFG001015	32.092	349	228	4	3	350	2	342	5.29e-54	178
VFDB|VFG000397	VFDB|VFG002452	34.473	351	202	9	3	341	2	336	2.46e-52	176
VFDB|VFG000397	VFDB|VFG002523	33.618	351	209	6	4	341	12	351	5.17e-52	175
VFDB|VFG000397	VFDB|VFG001262	31.25	352	210	6	4	338	9	345	1.12e-45	157
VFDB|VFG000397	VFDB|VFG002357	30.347	346	231	4	2	341	6	347	1.29e-45	157
VFDB|VFG000397	VFDB|VFG006622	33.24	358	225	5	4	354	5	355	1.86e-45	156
VFDB|VFG000397	VFDB|VFG007191	28.099	363	235	9	1	351	2	350	1.88e-25	102
VFDB|VFG000398	VFDB|VFG000398	100	131	0	0	1	131	1	131	6.04e-96	269
VFDB|VFG000401	VFDB|VFG000401	100	137	0	0	1	137	1	137	3.62e-99	278
VFDB|VFG000402	VFDB|VFG000402	100	607	0	0	1	607	1	607	0	1244
VFDB|VFG000402	VFDB|VFG000211	63.527	584	202	3	26	603	20	598	0	752
VFDB|VFG000402	VFDB|VFG007174	48.495	598	279	8	26	599	34	626	0	571
VFDB|VFG000402	VFDB|VFG000039	35.634	536	281	12	15	509	17	529	3.25e-96	304
VFDB|VFG000402	PATRIC_VF|E2348C_3955	31.535	482	306	8	36	505	33	502	1.98e-84	270
VFDB|VFG000402	VFDB|VFG000819	31.535	482	306	8	36	505	33	502	2.13e-84	270
VFDB|VFG000402	VFDB|VFG000559	32.037	540	309	12	6	510	4	520	2.96e-83	269
VFDB|VFG000402	PATRIC_VF|STM2898	32.037	540	309	12	6	510	4	520	2.96e-83	269
VFDB|VFG000402	PATRIC_VF|SL1344_2877	32.037	540	309	12	6	510	4	520	2.96e-83	269
VFDB|VFG000402	VFDB|VFG000495	31.919	495	322	5	22	515	16	496	4.81e-77	251
VFDB|VFG000402	VFDB|VFG001004	30.709	508	309	8	38	518	38	529	7.53e-74	244
VFDB|VFG000402	PATRIC_VF|CP0145	30.709	508	309	8	38	518	38	529	7.53e-74	244
VFDB|VFG000402	VFDB|VFG002463	34.146	287	154	5	241	514	323	587	2.99e-40	152
VFDB|VFG000403	VFDB|VFG000403	100	419	0	0	1	419	1	419	0	838
VFDB|VFG000403	VFDB|VFG000212	43.602	422	226	7	1	415	1	417	6.63e-106	317
VFDB|VFG000403	VFDB|VFG007173	28.199	422	289	6	3	413	4	422	5.25e-48	167
VFDB|VFG000404	VFDB|VFG000404	100	66	0	0	1	66	1	66	8.76e-45	135
VFDB|VFG000405	VFDB|VFG000405	100	87	0	0	1	87	1	87	4.87e-60	175
VFDB|VFG000406	VFDB|VFG000406	100	115	0	0	1	115	1	115	3.29e-83	236
VFDB|VFG000406	VFDB|VFG000215	53.043	115	54	0	1	115	1	115	2.6e-37	120
VFDB|VFG000407	VFDB|VFG000407	100	165	0	0	1	165	1	165	2.8e-120	333
VFDB|VFG000408	VFDB|VFG000408	100	115	0	0	1	115	1	115	1.97e-82	234
VFDB|VFG000409	VFDB|VFG000409	100	244	0	0	1	244	1	244	6.8e-180	491
VFDB|VFG000409	VFDB|VFG000218	73.451	226	60	0	18	243	22	247	1.49e-112	320
VFDB|VFG000409	VFDB|VFG007168	60.331	242	96	0	1	242	2	243	4.88e-105	301
VFDB|VFG000409	VFDB|VFG000510	35.135	222	140	3	1	222	1	218	1.4e-45	150
VFDB|VFG000409	PATRIC_VF|STM1409	35.135	222	140	3	1	222	1	218	1.4e-45	150
VFDB|VFG000409	PATRIC_VF|STM474_1415	35.135	222	140	3	1	222	1	218	1.4e-45	150
VFDB|VFG000409	PATRIC_VF|SL1344_1343	35.135	222	140	3	1	222	1	218	1.4e-45	150
VFDB|VFG000409	PATRIC_VF|STM14_1705	35.135	222	140	3	1	222	1	218	1.4e-45	150
VFDB|VFG000409	VFDB|VFG000051	40.513	195	114	2	20	214	32	224	3.01e-41	139
VFDB|VFG000409	VFDB|VFG000817	37.079	178	106	2	10	187	11	182	3.92e-35	121
VFDB|VFG000409	PATRIC_VF|E2348C_3953	37.079	178	106	2	10	187	11	182	3.92e-35	121
VFDB|VFG000410	VFDB|VFG000410	100	209	0	0	1	209	1	209	3.64e-152	417
VFDB|VFG000410	VFDB|VFG000219	40.777	206	120	1	6	209	3	208	8.06e-42	138
VFDB|VFG000411	VFDB|VFG000411	100	221	0	0	1	221	1	221	5.43e-164	448
VFDB|VFG000411	VFDB|VFG000220	56.585	205	89	0	12	216	1	205	4.11e-82	241
VFDB|VFG000411	VFDB|VFG007166	51.675	209	101	0	12	220	1	209	3.58e-72	216
VFDB|VFG000411	VFDB|VFG000049	38.172	186	115	0	31	216	25	210	2.94e-33	116
VFDB|VFG000412	VFDB|VFG000412	100	115	0	0	1	115	1	115	1.2e-81	232
VFDB|VFG000413	VFDB|VFG000413	100	468	0	0	1	468	1	468	0	967
VFDB|VFG000414	VFDB|VFG000414	100	288	0	0	1	288	1	288	0	589
VFDB|VFG000414	VFDB|VFG000529	56.25	288	124	2	1	287	15	301	3.26e-116	333
VFDB|VFG000414	PATRIC_VF|SL1344_2845	56.25	288	123	3	1	287	15	300	5.83e-114	328
VFDB|VFG000414	PATRIC_VF|STM14_3462	54.475	257	115	2	1	256	15	270	1.28e-98	288
VFDB|VFG000414	VFDB|VFG007190	35.165	273	158	5	26	286	21	286	5.32e-48	159
VFDB|VFG000415	VFDB|VFG000415	100	732	0	0	1	732	1	732	0	1509
VFDB|VFG000416	VFDB|VFG000416	100	141	0	0	1	141	1	141	2.25e-103	289
VFDB|VFG000417	VFDB|VFG000417	100	312	0	0	1	312	1	312	0	642
VFDB|VFG000417	VFDB|VFG001017	41.438	292	164	5	27	312	25	315	1.14e-71	221
VFDB|VFG000417	PATRIC_VF|CP0271	41.438	292	164	5	27	312	25	315	1.14e-71	221
VFDB|VFG000418	VFDB|VFG000418	100	170	0	0	1	170	1	170	2.97e-121	336
VFDB|VFG000419	VFDB|VFG000419	100	833	0	0	1	833	1	833	0	1717
VFDB|VFG000419	VFDB|VFG042425	44.205	837	428	15	22	830	35	860	0	711
VFDB|VFG000419	VFDB|VFG042432	43.847	837	430	16	22	830	35	859	0	698
VFDB|VFG000419	VFDB|VFG000944	43.847	837	430	16	22	830	35	859	0	697
VFDB|VFG000419	PATRIC_VF|EC042_pAA031	43.675	838	432	18	22	830	14	840	0	683
VFDB|VFG000419	VFDB|VFG000853	42.94	857	447	19	3	830	13	856	0	682
VFDB|VFG000419	VFDB|VFG042443	43.064	829	444	15	22	830	41	861	0	672
