	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
380432	YP_009151839.1	PATRIC_VF|STM474_1399	30.0	50	32	2	6	54	48	95	0.03	30.8
198859	YP_009004977.1	VFDB|VFG000347	32.5	40	27	0	103	142	24	63	0.047	30.8
959705	YP_009223182.1	PATRIC_VF|Rv3849	44.118	34	18	1	24	56	35	68	0.003	30.8
380433	YP_009151839.1	PATRIC_VF|STM14_1688	30.0	50	32	2	6	54	48	95	0.03	30.8
512805	YP_009200483.1	VFDB|VFG041299	37.143	35	22	0	26	60	153	187	0.006	30.8
380434	YP_009151839.1	PATRIC_VF|SL1344_1327	30.0	50	32	2	6	54	48	95	0.03	30.8
11947	YP_008853836.1	VFDB|VFG001351	25.532	94	57	4	61	142	81	173	0.037	30.8
1151198	YP_002875647.1	VFDB|VFG045330	40.741	27	16	0	78	104	13	39	0.039	30.8
587256	YP_009215358.1	PATRIC_VF|Rv2382c	42.857	35	17	1	91	122	43	77	0.036	30.8
1151308	YP_002875661.1	VFDB|VFG001239	31.148	61	41	1	18	78	176	235	0.013	30.8
11865	YP_008853824.1	PATRIC_VF|Rv3871	25.0	96	62	3	7	96	151	242	0.015	30.8
329826	YP_009140266.1	VFDB|VFG045596	26.866	67	46	1	38	101	377	443	0.02	30.8
1157782	YP_002922842.1	VFDB|VFG002224	27.419	62	31	1	36	83	251	312	0.048	30.8
449649	YP_009189195.1	VFDB|VFG000362	31.507	73	47	2	3	75	461	530	0.044	30.8
1120416	YP_002117644.1	PATRIC_VF|MT2129	25.0	48	36	0	32	79	177	224	0.05	30.8
379524	YP_009151238.1	VFDB|VFG002120	36.17	47	28	1	28	74	1758	1802	0.008	30.8
379542	YP_009151240.1	VFDB|VFG000131	30.769	39	27	0	53	91	78	116	0.017	30.8
141133	YP_009044724.1	VFDB|VFG000338	30.986	71	40	1	85	146	634	704	0.049	30.8
1155354	YP_002922380.1	PATRIC_VF|SL1344_2841	34.375	64	36	2	26	83	208	271	0.014	30.8
735389	NP_150172.1	VFDB|VFG000359	41.463	41	23	1	59	98	364	404	0.046	30.8
1153785	YP_002922159.1	VFDB|VFG000307	36.111	36	23	0	32	67	21	56	0.021	30.8
1121557	YP_002122377.1	VFDB|VFG001309	27.419	62	41	1	27	88	58	115	0.02	30.8
1461869	YP_008410212.1	VFDB|VFG001883	36.364	44	24	3	77	120	438	477	0.04	30.8
719820	YP_008125831.1	VFDB|VFG041308	34.286	35	22	1	86	120	350	383	0.038	30.8
12733	YP_008853785.1	VFDB|VFG001843	29.31	58	34	2	38	95	37	87	0.013	30.8
967676	YP_008858424.1	VFDB|VFG002199	36.364	55	35	0	54	108	1628	1682	0.026	30.8
104260	YP_008125729.1	PATRIC_VF|Z0469	35.0	40	24	1	84	123	943	980	0.028	30.8
104261	YP_008125729.1	PATRIC_VF|STM474_0388	35.0	40	24	1	84	123	941	978	0.03	30.8
1461825	YP_008410207.1	VFDB|VFG006657	22.105	95	67	2	33	124	118	208	0.027	30.8
587255	YP_009215358.1	VFDB|VFG001823	42.857	35	17	1	91	122	43	77	0.036	30.8
587524	YP_009215402.1	VFDB|VFG000159	35.417	48	27	1	76	123	360	403	0.028	30.8
11864	YP_008853824.1	PATRIC_VF|ERDMAN_4245	25.0	96	62	3	7	96	151	242	0.015	30.8
729262	YP_009218935.1	VFDB|VFG000163	22.222	63	48	1	14	75	565	627	0.011	30.8
544442	YP_009207453.1	PATRIC_VF|Lmon1_020100004397	34.783	23	15	0	7	29	6	28	0.003	30.8
325398	YP_009134551.1	VFDB|VFG001797	48.276	29	14	1	10	37	430	458	0.01	30.8
325397	YP_009134551.1	VFDB|VFG000974	48.276	29	14	1	10	37	430	458	0.008	30.8
144251	YP_007675423.1	PATRIC_VF|Rv2745c	38.462	52	32	0	10	61	9	60	0.009	30.8
144891	YP_006988291.1	PATRIC_VF|lmo0434	48.387	31	13	1	80	110	370	397	0.027	30.8
12491	YP_008853751.1	VFDB|VFG001969	34.146	41	27	0	74	114	181	221	0.034	30.8
382446	YP_009152382.1	VFDB|VFG043346	24.49	98	55	2	4	101	200	278	0.027	30.8
1393806	YP_007677384.1	PATRIC_VF|E2348C_1740	25.0	56	42	0	12	67	29	84	0.005	30.8
964569	YP_008857971.1	PATRIC_VF|STM474_4629	25.243	103	62	4	41	139	81	172	0.041	30.8
54216	YP_008433354.1	PATRIC_VF|Z0609	29.787	47	33	0	20	66	815	861	0.017	30.8
382302	YP_009152362.1	PATRIC_VF|Rv1638	31.707	41	28	0	63	103	39	79	0.024	30.8
54820	YP_008433453.1	VFDB|VFG005233	28.0	75	49	2	14	84	342	415	0.033	30.8
1136726	YP_002274180.1	PATRIC_VF|Rv1411c	32.812	64	26	3	68	114	23	86	0.015	30.8
1136725	YP_002274180.1	PATRIC_VF|MRA_1420	32.812	64	26	3	68	114	23	86	0.015	30.8
1136724	YP_002274180.1	PATRIC_VF|Mb1446c	32.812	64	26	3	68	114	23	86	0.015	30.8
144890	YP_006988291.1	VFDB|VFG000076	48.387	31	13	1	80	110	370	397	0.027	30.8
325118	YP_009134507.1	PATRIC_VF|Rv3541c	29.851	67	45	1	1	67	1	65	0.023	30.8
1458958	YP_008409717.1	PATRIC_VF|lmo0264	36.0	50	28	2	64	112	361	407	0.022	30.8
455473	YP_009190492.1	VFDB|VFG001446	23.529	85	58	2	25	109	104	181	0.028	30.8
3861	YP_006908441.1	PATRIC_VF|SL1344_3875	27.119	59	38	1	4	57	25	83	0.006	30.8
381399	YP_009152172.1	VFDB|VFG001335	39.394	33	20	0	107	139	340	372	0.049	30.8
960162	YP_009223241.1	VFDB|VFG000872	31.373	51	30	1	107	152	118	168	0.049	30.8
1397391	YP_001956859.1	VFDB|VFG001277	28.889	90	48	5	74	152	111	195	0.044	30.8
960163	YP_009223241.1	PATRIC_VF|c5392	31.373	51	30	1	107	152	118	168	0.049	30.8
543448	YP_009207313.1	VFDB|VFG001308	28.205	78	44	3	4	71	311	386	0.012	30.8
1391653	YP_007676868.1	PATRIC_VF|c4648	28.302	53	38	0	19	71	188	240	0.022	30.8
1391774	YP_007676886.1	VFDB|VFG001795	44.186	43	16	1	4	38	781	823	0.013	30.8
587842	YP_009215442.1	VFDB|VFG002330	37.209	43	27	0	53	95	62	104	0.011	30.8
422631	YP_008992049.1	VFDB|VFG002151	31.818	66	44	1	42	106	136	201	0.015	30.8
1141301	YP_002418812.1	VFDB|VFG000362	39.286	28	17	0	14	41	817	844	0.006	30.8
383544	YP_009152591.1	PATRIC_VF|Rv1638	31.707	41	28	0	22	62	39	79	0.01	30.8
846997	YP_009288041.1	VFDB|VFG001907	32.0	50	28	2	8	57	65	108	0.005	30.8
846877	YP_009288021.1	VFDB|VFG006632	46.667	30	16	0	91	120	130	159	0.043	30.8
727884	YP_009188846.1	VFDB|VFG011389	41.026	39	21	1	88	126	146	182	0.022	30.8
1139919	YP_002332478.1	VFDB|VFG002013	26.374	91	51	3	6	93	196	273	0.047	30.8
1139728	YP_002332446.1	VFDB|VFG002172	40.0	40	22	1	75	112	657	696	0.04	30.8
3860	YP_006908441.1	PATRIC_VF|STM14_4713	27.119	59	38	1	4	57	25	83	0.006	30.8
1139379	YP_002332334.1	VFDB|VFG002172	40.0	40	22	1	75	112	657	696	0.04	30.8
453185	YP_009189681.1	PATRIC_VF|c0468	29.412	68	47	1	91	158	40	106	0.031	30.8
453755	YP_009189858.1	VFDB|VFG001446	23.529	85	58	2	25	109	104	181	0.033	30.8
143876	YP_007675307.1	PATRIC_VF|Rv2745c	38.462	52	32	0	10	61	9	60	0.009	30.8
544811	YP_009207503.1	VFDB|VFG002306	28.788	66	41	3	33	97	1250	1310	0.027	30.8
594875	YP_009216783.1	VFDB|VFG002535	35.185	54	35	0	36	89	40	93	0.033	30.8
265871	YP_009007757.1	VFDB|VFG001929	34.483	58	26	2	63	113	37	89	0.01	30.8
1377639	YP_007673602.1	PATRIC_VF|Z5444	29.73	74	44	3	50	115	136	209	0.037	30.8
167943	YP_009046997.1	VFDB|VFG007169	29.545	44	31	0	48	91	51	94	0.008	30.8
319470	YP_009134205.1	VFDB|VFG000381	58.333	24	10	0	6	29	183	206	0.014	30.8
128826	YP_009009682.1	VFDB|VFG001927	26.042	96	52	3	3	81	111	204	0.03	30.8
1379987	YP_007673941.1	VFDB|VFG000844	26.126	111	60	6	27	126	224	323	0.031	30.8
1379988	YP_007673941.1	PATRIC_VF|pO157p78	26.126	111	60	6	27	126	224	323	0.031	30.8
103194	YP_008125593.1	VFDB|VFG005289	29.31	58	41	0	13	70	566	623	0.006	30.8
1109068	YP_001671978.1	VFDB|VFG000494	30.0	50	32	2	6	54	48	95	0.034	30.8
1109069	YP_001671978.1	PATRIC_VF|STM474_1399	30.0	50	32	2	6	54	48	95	0.034	30.8
1109070	YP_001671978.1	PATRIC_VF|STM14_1688	30.0	50	32	2	6	54	48	95	0.034	30.8
1109071	YP_001671978.1	PATRIC_VF|SL1344_1327	30.0	50	32	2	6	54	48	95	0.034	30.8
182495	YP_009042597.1	VFDB|VFG001937	29.412	85	59	1	48	132	303	386	0.039	30.8
741262	YP_009210964.1	PATRIC_VF|pKDSC50_p04	28.378	74	43	4	23	96	446	509	0.015	30.8
147180	YP_006988632.1	VFDB|VFG000261	28.358	67	45	2	23	89	1006	1069	0.014	30.8
1380388	YP_007673996.1	VFDB|VFG000104	40.625	32	17	1	81	112	293	322	0.02	30.8
1404438	YP_007677596.1	PATRIC_VF|E2348C_3960	25.806	62	46	0	19	80	266	327	0.047	30.8
946773	YP_009322209.1	PATRIC_VF|Z4887	30.769	65	39	3	76	135	7	70	0.047	30.8
1109476	YP_001686778.1	PATRIC_VF|c4606	37.255	51	26	1	14	64	34	78	0.045	30.8
173043	YP_009044683.1	VFDB|VFG005233	42.623	61	25	2	21	81	659	709	0.014	30.8
60639	YP_009011738.1	VFDB|VFG001799	30.682	88	54	3	2	85	473	557	0.013	30.8
268274	YP_009030751.1	VFDB|VFG002288	36.0	75	44	2	5	79	788	858	0.007	30.8
168081	YP_009047013.1	PATRIC_VF|Z3404	28.358	67	29	2	63	129	77	124	0.027	30.8
742268	YP_009273245.1	VFDB|VFG017038	37.255	51	30	1	25	75	154	202	0.015	30.8
1163151	YP_003097387.1	VFDB|VFG002477	31.034	58	40	0	31	88	44	101	0.018	30.8
1378769	YP_007673768.1	VFDB|VFG000368	26.506	83	44	3	1	68	11	91	0.031	30.8
130935	YP_009032307.1	VFDB|VFG045607	28.788	66	35	1	7	72	126	179	0.006	30.8
1103993	YP_001522825.1	VFDB|VFG000494	30.0	50	32	2	6	54	48	95	0.03	30.8
1103994	YP_001522825.1	PATRIC_VF|STM474_1399	30.0	50	32	2	6	54	48	95	0.03	30.8
1103995	YP_001522825.1	PATRIC_VF|STM14_1688	30.0	50	32	2	6	54	48	95	0.03	30.8
1377710	YP_007673614.1	VFDB|VFG000460	32.0	50	33	1	43	92	80	128	0.026	30.8
318226	YP_009134032.1	VFDB|VFG000974	48.276	29	14	1	10	37	430	458	0.008	30.8
1377711	YP_007673614.1	PATRIC_VF|STM1141	32.0	50	33	1	43	92	80	128	0.026	30.8
318227	YP_009134032.1	VFDB|VFG001797	48.276	29	14	1	10	37	430	458	0.01	30.8
1103996	YP_001522825.1	PATRIC_VF|SL1344_1327	30.0	50	32	2	6	54	48	95	0.03	30.8
743654	YP_009273729.1	PATRIC_VF|lmo0292	44.737	38	14	1	2	39	286	316	0.01	30.8
743495	YP_009273704.1	VFDB|VFG001432	26.027	73	52	1	10	82	17	87	0.018	30.8
128606	YP_009009550.1	VFDB|VFG000221	40.541	37	20	1	33	67	120	156	0.019	30.8
1169268	YP_003347481.1	PATRIC_VF|VBIMycTub147007_3262	33.333	36	24	0	10	45	806	841	0.05	30.8
1169267	YP_003347481.1	PATRIC_VF|Rv2946c	33.333	36	24	0	10	45	315	350	0.05	30.8
743134	YP_009273650.1	VFDB|VFG002172	40.0	40	22	1	75	112	657	696	0.042	30.8
702758	YP_009201429.1	PATRIC_VF|SL1344_3013	29.412	85	53	2	32	112	26	107	0.043	30.8
107278	YP_008431053.1	VFDB|VFG042521	36.735	49	30	1	5	52	43	91	0.009	30.8
107277	YP_008431053.1	VFDB|VFG042508	36.735	49	30	1	5	52	43	91	0.009	30.8
503415	YP_009198278.1	VFDB|VFG001966	33.333	45	30	0	7	51	702	746	0.008	30.8
197769	YP_009004817.1	VFDB|VFG000303	34.848	66	34	2	20	84	389	446	0.021	30.8
1162899	YP_003097350.1	VFDB|VFG043504	32.456	114	63	4	51	150	299	412	0.049	30.8
1118509	YP_002003928.1	VFDB|VFG000914	39.024	41	25	0	1	41	1	41	0.003	30.8
1462912	YP_008410351.1	VFDB|VFG007169	29.545	44	31	0	48	91	51	94	0.008	30.8
202349	YP_008857909.1	PATRIC_VF|APECO1_O1CoBM139	27.586	87	49	3	21	107	248	320	0.033	30.8
1114137	YP_003199412.1	PATRIC_VF|Rv2450c	46.154	52	21	2	23	72	29	75	0.02	30.8
737224	YP_009269141.1	VFDB|VFG001843	33.333	69	35	3	58	126	30	87	0.026	30.8
597326	YP_009217275.1	VFDB|VFG034815	26.966	89	57	1	44	124	228	316	0.039	30.8
952032	YP_009217876.1	PATRIC_VF|Z5140	25.301	83	44	2	11	93	5	69	0.011	30.8
512215	YP_009200389.1	VFDB|VFG041316	24.731	93	63	3	43	132	256	344	0.035	30.8
952549	YP_009289805.1	PATRIC_VF|Z2056	36.585	41	25	1	10	50	249	288	0.011	30.8
713941	YP_009126643.1	PATRIC_VF|Rv1293	26.923	78	55	1	11	86	119	196	0.032	30.8
1115987	YP_001974371.1	VFDB|VFG002271	26.496	117	66	4	23	121	536	650	0.042	30.8
330468	YP_009140367.1	PATRIC_VF|SL1344_2841	31.746	63	35	3	54	108	152	214	0.034	30.8
714152	YP_009126673.1	PATRIC_VF|MMAR_5456	50.0	26	13	0	207	232	44	69	0.041	30.8
584634	YP_009214895.1	VFDB|VFG000799	36.508	63	35	2	18	78	207	266	0.025	30.8
457913	YP_009190822.1	VFDB|VFG045582	30.769	52	36	0	77	128	76	127	0.02	30.8
1116944	YP_002003477.1	PATRIC_VF|Rv1527c	30.488	82	51	2	4	81	1276	1355	0.012	30.8
1116988	YP_002003483.1	VFDB|VFG002272	38.462	65	31	3	17	78	635	693	0.021	30.8
838816	YP_009286354.1	VFDB|VFG020318	30.769	65	37	1	38	102	153	209	0.029	30.8
546432	YP_009207817.1	VFDB|VFG002420	48.485	33	16	1	88	120	63	94	0.028	30.8
217729	YP_009036125.1	VFDB|VFG005313	29.508	122	62	3	3	100	162	283	0.015	30.8
11863	YP_008853824.1	VFDB|VFG002383	25.0	96	62	3	7	96	151	242	0.015	30.8
202350	YP_008857909.1	VFDB|VFG012505	27.586	87	49	3	21	107	248	320	0.035	30.8
1463281	YP_008410579.1	VFDB|VFG000366	24.031	129	85	4	2	128	457	574	0.031	30.8
385736	YP_009153028.1	VFDB|VFG037153	26.415	53	39	0	20	72	68	120	0.035	30.8
239212	YP_009101780.1	VFDB|VFG001374	38.095	42	25	1	52	93	264	304	0.017	30.8
59781	YP_009011607.1	VFDB|VFG001230	36.667	60	23	2	1	58	336	382	0.008	30.8
202809	YP_007869963.1	PATRIC_VF|S4602	24.324	74	48	3	23	93	482	550	0.012	30.8
447727	YP_009188451.1	PATRIC_VF|STM474_1398	30.0	70	42	2	31	100	177	239	0.039	30.8
447728	YP_009188451.1	PATRIC_VF|STM14_1687	30.0	70	42	2	31	100	161	223	0.039	30.8
447729	YP_009188451.1	PATRIC_VF|SL1344_1326	30.0	70	42	2	31	100	161	223	0.039	30.8
739537	YP_009276917.1	PATRIC_VF|Z2056	33.333	39	25	1	4	41	254	292	0.022	30.8
582948	YP_009214643.1	VFDB|VFG000012	32.787	61	33	2	70	125	63	120	0.049	30.8
1161483	YP_003090200.1	VFDB|VFG000397	25.472	106	72	2	42	146	209	308	0.045	30.8
1112106	YP_001828663.1	PATRIC_VF|Rv1527c	40.476	42	23	1	83	122	1985	2026	0.033	30.8
1403270	YP_007677433.1	PATRIC_VF|lmo1271	33.684	95	57	4	3	94	38	129	0.036	30.8
583272	YP_009214698.1	PATRIC_VF|ERDMAN_4190	30.986	71	43	2	39	109	470	534	0.024	30.8
599455	YP_009217565.1	VFDB|VFG043371	23.529	68	51	1	2	68	199	266	0.05	30.8
1112872	YP_001949921.1	PATRIC_VF|Rv3649	32.653	49	33	0	15	63	353	401	0.012	30.8
583273	YP_009214698.1	PATRIC_VF|Rv3823c	32.394	71	42	3	39	109	514	578	0.026	30.8
331092	YP_009140860.1	PATRIC_VF|Rv2946c	32.787	61	37	1	22	82	533	589	0.01	30.8
1112973	YP_001949936.1	VFDB|VFG000919	35.897	39	25	0	2	40	144	182	0.014	30.8
950312	YP_009283790.1	PATRIC_VF|SL1344_2841	31.746	63	35	3	54	108	152	214	0.034	30.8
711218	YP_009223541.1	VFDB|VFG042442	35.897	39	25	0	94	132	87	125	0.042	30.8
971010	YP_008859060.1	PATRIC_VF|STM474_4629	25.243	103	62	4	41	139	81	172	0.041	30.8
465964	YP_009193550.1	VFDB|VFG000013	30.769	65	43	1	1	65	28	90	0.01	30.8
174125	YP_009045079.1	PATRIC_VF|Z2313	33.898	59	34	1	66	119	382	440	0.036	30.8
117049	YP_009035896.1	VFDB|VFG002384	26.667	75	49	2	2	75	21	90	0.008	30.8
871478	YP_009285421.1	VFDB|VFG034895	26.471	68	42	2	40	107	188	247	0.031	30.8
533506	YP_009205224.1	PATRIC_VF|MMAR_2320	35.417	48	30	1	39	86	264	310	0.025	30.8
571384	YP_009212524.1	VFDB|VFG043365	26.667	75	45	2	64	128	176	250	0.032	30.8
1058633	YP_512351.1	PATRIC_VF|MT3385	33.333	42	28	0	76	117	206	247	0.03	30.8
304438	YP_009124016.1	VFDB|VFG001883	36.364	44	24	3	77	120	438	477	0.04	30.8
418149	NP_570352.1	VFDB|VFG016463	35.211	71	41	2	7	72	832	902	0.014	30.8
664878	YP_009226955.1	VFDB|VFG045591	37.097	62	34	1	8	64	303	364	0.031	30.8
665081	YP_009226981.1	VFDB|VFG041347	37.5	48	28	1	32	79	386	431	0.02	30.8
764078	YP_009275891.1	PATRIC_VF|SL1344_1747	25.352	71	51	2	26	96	23	91	0.03	30.8
1067770	YP_006383060.1	PATRIC_VF|LMOf2365_0859	29.231	65	40	2	48	112	1873	1931	0.032	30.8
373899	YP_009148493.1	VFDB|VFG041301	25.0	72	54	0	51	122	552	623	0.024	30.8
761204	YP_009274997.1	PATRIC_VF|Lmon1_020100003692	34.043	47	30	1	9	55	407	452	0.012	30.8
822550	YP_009283476.1	VFDB|VFG002077	27.692	65	25	3	68	111	137	200	0.019	30.8
1059750	YP_001218833.1	VFDB|VFG000468	31.579	95	50	3	30	109	528	622	0.018	30.8
672724	YP_009224417.1	PATRIC_VF|VBIBarTri113218_0305	51.724	29	14	0	2	30	195	223	0.007	30.8
992566	YP_006560289.1	VFDB|VFG002271	42.857	35	20	0	11	45	846	880	0.023	30.8
1066443	YP_006382771.1	VFDB|VFG000967	31.507	73	38	2	109	172	57	126	0.05	30.8
1236486	YP_004421851.1	PATRIC_VF|MT2245	43.243	37	17	1	87	123	350	382	0.042	30.8
1058859	YP_001293368.1	PATRIC_VF|LMOATCC19117_1846	28.571	56	37	1	23	78	495	547	0.011	30.8
1058976	YP_001293382.1	VFDB|VFG002543	34.426	61	40	0	19	79	174	234	0.023	30.8
1354624	YP_007392252.1	PATRIC_VF|Rv3676	54.167	24	11	0	13	36	169	192	0.005	30.8
568067	YP_009212106.1	VFDB|VFG001302	42.424	33	19	0	65	97	196	228	0.021	30.8
117050	YP_009035896.1	PATRIC_VF|Rv3872	26.667	75	49	2	2	75	21	90	0.008	30.8
761205	YP_009274997.1	VFDB|VFG000070	34.043	47	30	1	9	55	413	458	0.013	30.8
761206	YP_009274997.1	PATRIC_VF|lmo0582	34.043	47	30	1	9	55	413	458	0.013	30.8
220508	YP_009036608.1	VFDB|VFG011424	25.984	127	72	4	15	120	163	288	0.019	30.8
993939	YP_006560520.1	VFDB|VFG002172	40.0	40	22	1	75	112	657	696	0.042	30.8
1416518	YP_007676635.1	VFDB|VFG000338	30.986	71	40	1	85	146	634	704	0.049	30.8
568066	YP_009212106.1	VFDB|VFG011424	25.197	127	73	4	15	120	163	288	0.019	30.8
533529	YP_009205227.1	PATRIC_VF|Rv3823c	43.243	37	19	2	6	41	354	389	0.001	30.8
398149	YP_009125736.1	PATRIC_VF|SL1344_1327	30.0	50	32	2	6	54	48	95	0.034	30.8
19637	YP_008873687.1	PATRIC_VF|VBIBarTri113218_0305	51.724	29	14	0	2	30	195	223	0.007	30.8
1348227	YP_007237970.1	PATRIC_VF|Rv1244	40.741	27	16	0	17	43	233	259	0.005	30.8
1221219	YP_004323932.1	VFDB|VFG002270	25.455	110	62	2	4	101	2205	2306	0.037	30.8
1221221	YP_004323932.1	PATRIC_VF|BH01510	25.455	110	62	2	4	101	2205	2306	0.037	30.8
1221223	YP_004323932.1	PATRIC_VF|VBIBarHen29080_0178	25.455	110	62	2	4	101	2205	2306	0.037	30.8
1240264	YP_004678813.1	VFDB|VFG012817	37.838	37	18	1	66	97	9	45	0.018	30.8
372917	YP_009147788.1	PATRIC_VF|SL1344_1034	24.638	69	49	1	10	75	215	283	0.011	30.8
875453	YP_007348829.1	PATRIC_VF|Rv3701c	35.294	51	31	1	40	88	234	284	0.035	30.8
823791	YP_009283657.1	VFDB|VFG005316	28.358	67	47	1	41	107	414	479	0.049	30.8
95734	YP_008873266.1	VFDB|VFG000702	50.0	22	11	0	68	89	360	381	0.012	30.8
1057919	YP_460009.1	PATRIC_VF|Rv3286c	33.333	42	28	0	76	117	206	247	0.03	30.8
1071037	YP_006383364.1	VFDB|VFG001436	30.0	70	39	4	66	127	51	118	0.037	30.8
1057920	YP_460009.1	PATRIC_VF|MT3385	33.333	42	28	0	76	117	206	247	0.03	30.8
427449	YP_009031955.2	VFDB|VFG001430	29.63	54	38	0	24	77	38	91	0.022	30.8
1221889	YP_004324014.1	VFDB|VFG001960	27.711	83	52	1	25	99	652	734	0.042	30.8
1239711	YP_004678738.1	VFDB|VFG005788	33.333	63	37	2	67	126	83	143	0.042	30.8
495749	YP_009196099.1	VFDB|VFG002136	55.263	38	17	0	10	47	317	354	0.005	30.8
1355224	YP_007392331.1	VFDB|VFG002172	40.0	40	22	1	75	112	657	696	0.042	30.8
96008	YP_008873275.1	VFDB|VFG000330	28.125	64	38	2	3	58	164	227	0.006	30.8
612002	YP_009220187.1	VFDB|VFG001819	43.478	46	20	1	26	65	361	406	0.004	30.8
612003	YP_009220187.1	PATRIC_VF|Rv2378c	43.478	46	20	1	26	65	361	406	0.004	30.8
442876	YP_009187334.1	PATRIC_VF|STM474_1300	33.898	59	34	2	66	124	93	146	0.032	30.8
1353704	YP_007349048.1	VFDB|VFG002300	40.741	27	16	0	2	28	1639	1665	0.041	30.8
767006	YP_009276482.1	VFDB|VFG002100	33.333	36	24	0	11	46	373	408	0.046	30.8
821698	YP_009283351.1	VFDB|VFG045566	30.137	73	44	4	80	147	77	147	0.026	30.8
1227650	YP_004324812.1	VFDB|VFG001247	27.381	84	53	1	37	120	355	430	0.029	30.8
1227691	YP_004324819.1	VFDB|VFG045345	32.308	65	34	2	50	114	451	505	0.025	30.8
1450349	YP_008320147.1	VFDB|VFG000987	56.667	30	12	1	50	78	431	460	0.008	30.8
1471944	YP_006489216.1	PATRIC_VF|STM474_0573	29.31	58	38	1	28	85	50	104	0.028	30.8
1471945	YP_006489216.1	PATRIC_VF|STM14_0644	29.31	58	38	1	28	85	50	104	0.028	30.8
1450350	YP_008320147.1	PATRIC_VF|SFK218_2867	56.667	30	12	1	50	78	431	460	0.008	30.8
1062939	YP_579189.1	PATRIC_VF|Rv3681c	34.783	69	36	3	37	104	55	115	0.027	30.8
1471946	YP_006489216.1	PATRIC_VF|STM0552	29.31	58	38	1	28	85	50	104	0.028	30.8
1228614	YP_004324952.1	VFDB|VFG000050	31.325	83	41	3	20	101	131	198	0.017	30.8
300640	YP_240295.1	VFDB|VFG001960	25.0	56	39	1	1	56	944	996	0.011	30.8
442146	YP_009187223.1	PATRIC_VF|SF2457T_4958	37.5	48	28	2	74	120	30	76	0.019	30.8
373403	YP_009148292.1	VFDB|VFG000799	36.735	49	29	1	18	64	207	255	0.03	30.8
568725	YP_009212001.1	VFDB|VFG005313	29.508	122	62	3	3	100	162	283	0.015	30.8
442258	YP_009187239.1	VFDB|VFG046120	34.783	46	26	2	34	78	1080	1122	0.015	30.8
872180	YP_009285523.1	PATRIC_VF|Rv2703	31.081	74	48	1	12	82	206	279	0.016	30.8
275049	YP_009113091.1	PATRIC_VF|Rv1696	33.803	71	33	2	44	114	294	350	0.049	30.8
1419669	YP_005087329.1	VFDB|VFG000362	29.688	64	41	1	13	72	3045	3108	0.013	30.8
1450351	YP_008320147.1	PATRIC_VF|CP0128	56.667	30	12	1	50	78	431	460	0.008	30.8
1229130	YP_004325022.1	VFDB|VFG010745	33.962	53	33	1	10	60	1041	1093	0.004	30.8
872206	YP_009285529.1	VFDB|VFG002201	28.395	81	54	2	17	95	106	184	0.03	30.8
872368	YP_003934935.1	PATRIC_VF|VBIShiFle211407_1879	28.889	45	32	0	19	63	163	207	0.008	30.8
872369	YP_003934935.1	PATRIC_VF|SFK218_2608	28.889	45	32	0	19	63	163	207	0.008	30.8
872370	YP_003934935.1	PATRIC_VF|S1855	28.889	45	32	0	19	63	163	207	0.008	30.8
1419583	YP_005087317.1	VFDB|VFG042423	23.944	71	52	1	1	71	17	85	0.009	30.8
399602	YP_009037423.1	VFDB|VFG000354	39.394	33	20	0	103	135	150	182	0.028	30.8
1472384	YP_006489280.1	VFDB|VFG000902	33.871	62	34	3	96	154	569	626	0.047	30.8
1472385	YP_006489280.1	PATRIC_VF|c3619	33.871	62	34	3	96	154	569	626	0.047	30.8
343645	YP_009151183.1	VFDB|VFG041346	35.0	60	23	2	28	71	298	357	0.011	30.8
666106	YP_009227114.1	VFDB|VFG000983	43.243	37	19	1	75	109	4138	4174	0.033	30.8
988652	YP_009292036.2	PATRIC_VF|Rv1638	31.707	41	28	0	42	82	39	79	0.016	30.8
1420210	YP_008129997.1	PATRIC_VF|Rv3864	28.571	70	36	2	2	61	38	103	0.005	30.8
299381	NP_038301.1	PATRIC_VF|Rv3676	54.167	24	11	0	13	36	169	192	0.005	30.8
762494	YP_009275496.1	PATRIC_VF|ERDMAN_3222	30.769	91	39	5	3	73	1432	1518	0.008	30.8
929150	YP_009322581.1	VFDB|VFG041314	31.169	77	46	2	12	82	20	95	0.023	30.8
1065641	YP_006382652.1	VFDB|VFG001361	61.111	18	7	0	81	98	482	499	0.015	30.8
926427	YP_009322091.1	VFDB|VFG000359	41.463	41	23	1	59	98	364	404	0.04	30.8
1351392	YP_007006641.1	VFDB|VFG012838	33.333	57	35	2	43	97	419	474	0.027	30.8
1351393	YP_007006641.1	VFDB|VFG012833	33.333	57	35	2	43	97	419	474	0.027	30.8
926496	YP_009322101.1	VFDB|VFG012778	28.571	56	40	0	46	101	180	235	0.026	30.8
1065640	YP_006382652.1	VFDB|VFG001361	61.111	18	7	0	81	98	473	490	0.015	30.8
988791	YP_009292056.1	VFDB|VFG000799	37.931	58	31	2	18	73	207	261	0.029	30.8
10680	YP_008798252.1	VFDB|VFG000359	41.463	41	23	1	59	98	364	404	0.04	30.8
1449832	YP_008318249.1	VFDB|VFG041344	29.577	71	40	3	11	73	14	82	0.034	30.8
441724	YP_009187166.1	VFDB|VFG000366	24.031	129	85	4	2	128	457	574	0.029	30.8
